Edinburgh;United Kingdom;Scotland;Edinburgh
Writer in Eastern KY United States;United States;Kentucky;Eastern
Cheshire, CT USA;United States;Connecticut;Cheshire
Professor in Beijing, China;China;Beijing;Beijing
the United States;United States; ; 
Pennsylvania:  USA;United States;Pennsylvania; 
the forbidden forest;United States;California; 
Chinatown, CA USA;United States;California;San Francisco
Semi-retired in North Dakota, United States;United States;North Dakota; 
Glen Oaks, NY United States;United States;New York;New York
Temecula, California United States;United States;California;Temecula
san diego CA;United States;California;San Diego
Nevada City, CA, USA;United States;California;Nevada City
North York, Ontario Canada;Canada;Ontario;Toronto
Seattle, Washington USA;United States;Washington;Seattle
Adelaide, SA Australia;Australia;South Australia;Adelaide
Watertown, WI;United States;Wisconsin;Watertown
KY USA;United States;Kentucky; 
East Haven;United States;Connecticut;East Haven
Richardson;United States;Texas;Richardson
over here!;Netherlands;Limburg;Landgraaf
Conyers, GA USA;United States;Georgia;Conyers
SC, USA;United States;South Carolina; 
Pennsauken, New Jersey United States;United States;New Jersey;Pennsauken Township
Waynesboro;United States;Virginia;Waynesboro
Loveland, OH USA;United States;Ohio;Loveland
Smithsburg, Maryland United States;United States;Maryland;Smithsburg
Shoreline/Seattle  USA;United States;Washington;Shoreline
Altanta GA USA;United States;Georgia;Atlanta
Birmingham, al USA;United States;Alabama;Birmingham
Chennai, TN, India;India;Tamil Nadu;Chennai
Cleveland Heights, OH United States;United States;Ohio;Cleveland Heights
Veracruz, Ver Mexico;Mexico;Veracruz;Heroica Veracruz
were the sky is blue;United States;Arkansas;Cave City
Grovetown, GA;United States;Georgia;Grovetown
Collinswood, Van Wert, OH USA;United States;Ohio;Van Wert
Asheville, NC United States;United States;North Carolina;Asheville
The Dock of the Bay;United States;Maine;Harpswell
Brooklyn Heights, NY;United States;New York;New York
Davis, CA;United States;California;Davis
Fair Lawn, NJ;United States;New Jersey;Fair Lawn
Martin, OH;United States;Ohio; 
DURHAM, NC USA;United States;North Carolina;Durham
Phila, PA United States;United States;Pennsylvania;Philadelphia
Euless, TX United States;United States;Texas;Euless
Port Townsend, WA USA;United States;Washington;Port Townsend
Poulsbo, WA;United States;Washington;Poulsbo
Seattle, United States;United States;Washington;Seattle
Murrieta, CA United States;United States;California;Murrieta
Southbend,Indiana;United States;Indiana;South Bend
Lake George, NY USA;United States;New York;Lake George
Sandown, NH United States;United States;New Hampshire;Sandown
Albuquerque, NM USA;United States;New Mexico;Albuquerque
Hereford, AZ, USA;United States;Arizona;Hereford
Castro Valley, CA USA;United States;California;Castro Valley
Patterson, NY United States;United States;New York;Patterson
Martin, TN USA;United States;Tennessee;Martin
Big Rapids, MI;United States;Michigan;Big Rapids
Ft. Collins, CO;United States;Colorado;Fort Collins
New Brunswick, NJ;United States;New Jersey;New Brunswick
Andover, MA USA;United States;Massachusetts;Andover
Brooklyn NY;United States;New York;New York
Monmouth, IL USA;United States;Illinois;Monmouth
West Chicago, IL USA;United States;Illinois;West Chicago
Cincinnati, Ohio;United States;Ohio;Cincinnati
places;Italy;Valle d'Aosta;Balmes
Portola Valley, California USA;United States;California;Portola Valley
Columbia, SC;United States;South Carolina;Columbia
Mount Vernon, New York USA;United States;New York;Mount Vernon
Southeast, USA;United States; ; 
SOUTHSIDE OF CHICAGO;United States;Illinois;Chicago
Portland, OR, USA;United States;Oregon;Portland
Pianist, composer, teacher in Buffalo, NY United States;United States;New York;Buffalo
Saylorsburg, PA United States;United States;Pennsylvania;Saylorsburg
Millstadt, IL United States;United States;Illinois;Millstadt
West Haven, CT United States;United States;Connecticut;West Haven
Certified Soul Masseur in St. Petersburg, FL;United States;Florida;Saint Petersburg
Virginia Beach, Virginia;United States;Virginia;Virginia Beach
Memphis, Tn USA;United States;Tennessee;Memphis
Moreno Valley, CA USA;United States;California;Moreno Valley
Yorba Linda, CA;United States;California;Yorba Linda
Glenside, PA;United States;Pennsylvania;Glenside
Saratoga, CA USA;United States;California;Saratoga
Ewa Beach, HI United States;United States;Hawaii;Ewa Beach
Novi, MI United States;United States;Michigan;Novi
Sunny CA USA;United States;North Dakota;Sunny
Gerrardstown, WV USA;United States;West Virginia;Gerrardstown
Salem, OH USA;United States;Ohio;Salem
Kennewick, WA;United States;Washington;Kennewick
WY United States;United States;Wyoming; 
Plymouth, MN United States;United States;Minnesota;Plymouth
DeRidder, Louisiana United States;United States;Louisiana;DeRidder
San Angelo, TX;United States;Texas;San Angelo
Schaumburg, IL USA;United States;Illinois;Schaumburg
Lincoln, RI United States;United States;Rhode Island;Lincoln
Lake Havasu City;United States;Arizona;Lake Havasu City
Tarzana, CA USA;United States;California;Los Angeles
Potomac, MD;United States;Maryland;Potomac
Aurora, IL United States;United States;Illinois;Aurora
Manchester, NH United States;United States;New Hampshire;Manchester
Verona, IL United States;United States;Illinois;Verona
Redmond, WA USA;United States;Washington;Redmond
Escondido, CA USA;United States;California;Escondido
Montreal, Quebec;Canada;Quebec;Montreal
Upper California;United States;New Jersey;Woodbine
Flowery Branch, GA, United States;United States;Georgia;Flowery Branch
Annandale, Virginia USA;United States;Virginia;Annandale
essex;United Kingdom;England; 
Amherst, MA USA;United States;Massachusetts; 
Manila, Philippines;Philippines;Metro Manila;Manila
Crofton, Maryland, USA;United States;Maryland;Crofton
Fort Collins, CO;United States;Colorado;Fort Collins
Greenleaf ID USA;United States;Idaho;Greenleaf
Rosamond, CA United States;United States;California;Rosamond
Dallas, Tx United States;United States;Texas;Dallas
Selangor, West Malaysia;Malaysia;Selangor; 
world;United Arab Emirates; ; 
Antarctica;Antarctica; ; 
South Korea;South Korea; ; 
Caracas, Venezuela. No wonder thar queer English.;Venezuela;Capital District;Caracas
Quebec;Canada;Quebec; 
Iowa City, Iowa;United States;Iowa;Iowa City
Minnesota, United States;United States;Minnesota; 
Deer Creek Mesa, CO;United States;Colorado;Mesa
Orlando Fl USA;United States;Florida;Orlando
NJ--United States;United States;New Jersey; 
Citrus Capital of the World, CA USA;United States;California;Los Angeles
Santa Paula, California;United States;California;Santa Paula
Elgin, IL United States;United States;Illinois;Elgin
Cumberland, RI;United States;Rhode Island;Cumberland
akron, ohio;United States;Ohio;Akron
milwaukee, wi;United States;Wisconsin;Milwaukee
Piscataway, NJ;United States;New Jersey;Piscataway Township
Lowell, MA United States;United States;Massachusetts;Lowell
Morristown, TN USA;United States;Tennessee;Morristown
San Ramon, CA;United States;California;San Ramon
East Sussex United Kingdom;United Kingdom;England; 
Fort Collins, Colorado USA;United States;Colorado;Fort Collins
Virginia Beach, VA;United States;Virginia;Virginia Beach
Framingham, MA United States;United States;Massachusetts;Framingham
Livonia, Michigan;United States;Michigan;Livonia
Greenwich, CT USA;United States;Connecticut;Greenwich
Atl;United States;Georgia;Atlanta
Glasgow, UK;United Kingdom;Scotland;Glasgow
San Luis Obispo, CA;United States;California;San Luis Obispo
Guantanamo, USA;Cuba;Guantanamo;Guantanamo
Madison, WI United States;United States;Wisconsin;Madison
Durham, NC United States;United States;North Carolina;Durham
Beta Sector;Peru;Lima;San Juan de Lurigancho
Converse, TX United States;United States;Texas;Converse
Incognito CA;Canada;Quebec; 
Saline, MI United States;United States;Michigan;Saline
Round Lake, IL;United States;Illinois;Round Lake
Dyer, IN;United States;Indiana;Dyer
from LA;United States;California;Los Angeles
washington, dc;United States;District of Columbia;Washington
Gloucester City, NJ United States;United States;New Jersey;Gloucester City
Levittown, NY United States;United States;New York;Levittown
Stockholm, Sweden;Sweden;Stockholm County;Stockholm
Collingdale, PA USA;United States;Pennsylvania;Collingdale
Lakeville, MN USA;United States;Minnesota;Lakeville
Fairbanks, AK United States;United States;Alaska;Fairbanks
CO United States;United States;Colorado; 
Phoenix, Arizona United States;United States;Arizona;Phoenix
Santa Cruz, California;United States;California;Santa Cruz
Hammond, LA;United States;Louisiana;Hammond
Anaheim, Ca United States;United States;California;Anaheim
I Love Seattle!;United States;Washington;Mountlake Terrace
San Francisco, California United States;United States;California;San Francisco
Orlando, FL United States;United States;Florida;Orlando
Saddle River, NJ United States;United States;New Jersey;Saddle River
Dark City, USA;United States;New York;Bronx
Crest Hill, IL United States;United States;Illinois;Crest Hill
Anderson, IN;United States;Indiana;Anderson
Prairieville, LA USA;United States;Louisiana;Prairieville
NJ :  the Armpit of the USA;United States;New Jersey; 
Birmingham, AL USA;United States;Alabama;Birmingham
Madison, Mississippi United States;United States;Mississippi;Madison
Potomac, Maryland USA;United States;Maryland;Potomac
UT USA;United States;Utah; 
Alaska;United States;Alaska; 
Frisco, Tx USA;United States;Texas;Frisco
Gainesville, FL;United States;Florida;Gainesville
Bethpage, NY United States;United States;New York;Bethpage
Puyallup, WA USA;United States;Washington;Puyallup
Bellevue, NE United States;United States;Nebraska;Bellevue
Grayling, MI USA;United States;Michigan;Grayling
Medina, NY, USA;United States;New York;Medina
Hawaii, United States;United States;Hawaii; 
Kauai, HI USA;United States;Hawaii; 
Mont Alto, PA;United States;Pennsylvania;Mont Alto
Raytown, Missouri United States;United States;Missouri;Raytown
Geneva, Illinois USA;United States;Illinois;Geneva
Ishpeming, Michigan USA;United States;Michigan;Ishpeming
NM USA;United States;New Mexico; 
Kingston, Georgia United States;United States;Georgia;Kingston
Overland Park KS;United States;Kansas;Overland Park
Geneva, IL USA;United States;Illinois;Geneva
Warroad, MN United States;United States;Minnesota;Warroad
Pella, Iowa;United States;Iowa;Pella
Portland, Oregon USA;United States;Oregon;Portland
St. Peters, MO United States;United States;Missouri;Saint Peters
Warren, Ohio;United States;Ohio;Warren
Grayslake, IL;United States;Illinois;Grayslake
malden, ma USA;United States;Massachusetts;Malden
The Valley, CA USA;United States;Alabama;Valley
WOOD RIVER, IL USA;United States;Illinois;Wood River
central Illinois;United States;Illinois;Chicago
athens, GA USA;United States;Georgia;Athens
Laguna Niguel, CA;United States;California;Laguna Niguel
Hanover Park, Illinois;United States;Illinois;Hanover Park
Computer engineer in Eugene, Oregon United States;United States;Oregon;Eugene
Oklahoma United States;United States;Oklahoma;Oklahoma City
dallas;United States;Texas;Dallas
Marina, California ,United States;United States;California;Marina
Gaylordsville, CT United States;United States;Connecticut;New Milford
Santa Clarita, Ca.;United States;California;Santa Clarita
Florence, AL USA;United States;Alabama;Florence
Sydney Australia;Australia;New South Wales;Sydney
MERRICK, NY, United States;United States;New York;Merrick
Houston, United States;United States;Texas;Houston
The Infinite Beyond;United States;California;Arcadia
Leominster, MA USA;United States;Massachusetts;Leominster
Music Teacher in Orange County, CA United States;United States;California; 
ROWVILLE VICTORIA AUSTRALIA;Australia;Victoria;Rowville
IL - USA;United States;Illinois; 
New London, CT;United States;Connecticut;New London
Corvallis, Oregon United States;United States;Oregon;Corvallis
St. Petersburg, Florida USA;United States;Florida;Saint Petersburg
McAlester, OK USA;United States;Oklahoma;McAlester
Southend-on-Sea, Essex United Kingdom;United Kingdom;England;Southend-on-Sea
MA, United States;United States;Massachusetts; 
Austin TX;United States;Texas;Austin
Maynarrd MA;United States;Massachusetts;Maynard
Victoria, TX;United States;Texas;Victoria
Destin, FL United States;United States;Florida;Destin
Richmond, KY United States;United States;Kentucky;Richmond
Cypress, Texas United States;United States;Texas;Cypress
Las Vegas;United States;Nevada;Las Vegas
Franklin Park, New Jersey USA;United States;New Jersey;Franklin Township
Clinton, MS USA;United States;Mississippi;Clinton
Reno, Nevada;United States;Nevada;Reno
the eXile, Moscow;Russia;Moscow;Moscow
Red Bank, NJ USA;United States;New Jersey;Red Bank
Singapore, - Singapore;Singapore;New Jersey;Singapore
Effingham, NH USA;United States;New Hampshire;Effingham
Athol, MA United States;United States;Massachusetts;Athol
Alexandria, VA, United States;United States;Virginia;Alexandria
Terra Firma - USA;United States;Ohio;Mason
home;United States;Iowa; 
Beer Sheva, Negev Israel;Israel;South District;Be'er Sheva
Pearl, MS USA;United States;Mississippi;Pearl
Martinez, CA;United States;California;Martinez
Dayton, OH United States;United States;Ohio;Dayton
ca;United States;California; 
Western Springs, Il USA;United States;Illinois;Western Springs
northern california, usa;United States;California; 
Quebec, QC;Canada;Quebec;Quebec City
Welland, On.;Canada;Ontario;Welland
Bakersfield, CA United States;United States;California;Bakersfield
Columbia, MO;United States;Missouri;Columbia
Tel Aviv;Israel;Tel Aviv District;Tel Aviv-Yafo
San Diego, California United States of America;United States;California;San Diego
Sunset Beach, California;United States;California;Huntington Beach
Haslet, TX;United States;Texas;Haslet
Silicon Valley;United States;California; 
salt lake city;United States;Utah;Salt Lake City
Granada Hills, CA United States;United States;California;Los Angeles
Youngsville, NC;United States;North Carolina;Youngsville
San Mateo Coast, CA United States;United States;California;San Mateo
MASON, OH, United States;United States;Ohio;Mason
Marriottsville, MD;United States;Maryland;Marriottsville
Lebanon, MO USA;United States;Missouri;Lebanon
Hixson, Tennessee United States;United States;Tennessee;Chattanooga
Madison, Wi United States;United States;Wisconsin;Madison
who cares, fl;United States;Florida;Ocala
